date,bases,open_access_bases,bytes,open_access_bytes
"10/06/2016",6189535700440420,3849089569971293,3752914957717459,2452142011716312
"10/07/2016",6194134850952492,3852375127427765,3755524577778805,2454162595125534
"10/08/2016",6200274635478239,3858151446589843,3758676589531647,2457114470121159
"10/09/2016",6210018403334522,3860514654075835,3763701024372311,2458362349854958
"10/10/2016",6212349111312997,3862708968466392,3764764705110531,2459351206510794
"10/11/2016",6219182774115652,3867200515443249,3768467504624662,2461906423593658
"10/12/2016",6302066778576070,3871356512565344,3794711796935287,2464159389843223
"10/13/2016",6465447094006461,3888842713353974,3852031898871052,2476211029168575
"10/14/2016",6932894787208050,3889867623809839,3989531857403665,2476855810084507
"10/15/2016",6935368709150232,3891547204672921,3990964422267948,2477920032637831
"10/16/2016",6937908966671633,3892254772382363,3992226317086860,2478340229256595
"10/17/2016",7578224214279317,3893656410793522,4178286405496375,2479153127883909
"10/18/2016",8311517071379207,3898066588869392,4390626667190389,2482382331145150
"10/19/2016",8315343366304743,3901219972882534,4392683114231058,2484129839674633
"10/20/2016",8322367843585214,3903317567446504,4396019738565491,2485352655886662
"10/21/2016",8482876456937614,3907660900123460,4444636804332839,2488268528899991
"10/22/2016",8487342042741783,3912126485927629,4447481284824139,2491113009391291
"10/23/2016",8488024767619163,3912809210805009,4447809124201322,2491440848768474
"10/24/2016",8496581127145416,3915212002695224,4452144451214236,2492860845155025
"10/25/2016",8504151788710741,3922704961053667,4455179558072962,2495859349877510
"10/26/2016",8599443696707057,3924652375659756,4497489425807008,2496974048978598
"10/27/2016",8624794449844251,3931639190298574,4507962927879585,2501284107604131
"10/28/2016",8631560828100366,3935702187790257,4511994792085481,2503881264473039
"10/29/2016",8638225883249759,3942367242939650,4516600783739215,2508487256126773
"10/30/2016",8638840600071643,3942981959761534,4516963551101430,2508850023488988
"10/31/2016",8649417063885642,3948828404625056,4522908722178666,2512336820832905
"11/01/2016",8659742240305412,3954098531945508,4528203255505938,2515247089390947
"11/02/2016",8662759757890113,3955574373059809,4529774703056974,2516015412372837
"11/03/2016",8670269553662424,3963084168832120,4532596804737273,2518837514053136
"11/04/2016",8672135432538554,3964950047708250,4533625363280614,2519866072596477
"11/05/2016",8817153603326891,3965988535293018,4602853142864988,2521503493557004
"11/06/2016",8817757056135601,3966591988101728,4603228544479795,2521878895171811
"11/07/2016",8825646683480732,3971086782248979,4607143942241488,2524192833067620
"11/08/2016",8834906509797735,3980341304292966,4611731079693395,2528777406192584
"11/09/2016",8840709494511792,3986117883247055,4614538934045410,2531572746268388
"11/10/2016",8841655044577567,3987063433312830,4615075312434306,2532109124657284
"11/11/2016",8856420058428620,4001828447163883,4622910895356520,2539944707579498
"11/12/2016",8857516233713273,4002924622448536,4623508045620014,2540541857842992
"11/13/2016",8858882144536895,4004290533272158,4624123400439483,2541157212662461
"11/14/2016",8875768412195414,4021176800930677,4634626343653256,2551660155876234
"11/15/2016",8879156858546882,4024158511342185,4636680793013794,2553411382422432
"11/16/2016",8900517797114034,4045410106981097,4649739291719993,2566389584310844
"11/17/2016",8903959872437599,4048712323913496,4651554940398207,2568135056628620
"11/18/2016",8907988227626601,4051950965368756,4653436139895708,2569611966621762
"11/19/2016",8909874489161711,4053448750228348,4654525891976049,2570508339572487
"11/20/2016",8910472787349909,4053913150516968,4654881595747921,2570793712848650
"11/21/2016",8916213003322431,4057435067152588,4658299374477874,2572788146587066
"11/22/2016",8920953989097417,4059569732769934,4660456830987861,2574008105535280
"11/23/2016",8935096592655264,4065092984305821,4667646705443008,2576880684972666
"11/24/2016",8949044205223367,4067324355813430,4674956751332411,2578270967262100
"11/25/2016",8952620340662171,4069407836340970,4676971254914609,2579519025743249
"11/26/2016",8961054625695556,4077842121374355,4682087045652774,2584634816481414
"11/27/2016",8961960695210903,4078748190889702,4682643825057510,2585191595886150
"11/28/2016",8965408362460920,4081438319956651,4684533295638514,2586688882491859
"11/29/2016",8968695763665801,4084413536816713,4686326351641812,2588323823890600
"11/30/2016",8985799456706910,4087300281352521,4693724971745348,2589794883109635
"12/01/2016",9010893082353888,4091564080393453,4704520940800200,2592101609908956
"12/02/2016",9019853988974171,4097680558454246,4708813701589455,2595297700756600
"12/03/2016",9024452517622694,4101484858076193,4710730927841176,2596934847442361
"12/04/2016",9026274758424828,4102190523741864,4711623981775846,2597373283652938
"12/05/2016",9030185547389137,4104574470186254,4713705104025481,2598741048601121
"12/06/2016",9033496485922157,4107260404923455,4715648988100442,2600311681465988
"12/07/2016",9106306007611814,4117041397144042,4748149554920948,2605277521317445
"12/08/2016",9111306623877153,4120784180297427,4751173204354552,2607696674662562
"12/09/2016",9120238945449881,4129716501870155,4756572588404451,2613096058712461
"12/10/2016",9121734648978057,4131082331345569,4757296526896676,2613782772254146
"12/11/2016",9122526800537542,4131874482905054,4758269499704304,2614755745061774
"12/12/2016",9126342821395345,4135690503762857,4760417506067811,2616903751425281
"12/13/2016",9134379538484143,4140739820319509,4764757412763727,2619629988999529
"12/14/2016",9229549283492749,4142896355338457,4812646667529486,2620819508210781
"12/15/2016",9235853433980492,4148214105357008,4815718078500375,2623341619241783
"12/16/2016",9240093902211705,4151503367449471,4817816335067427,2625157399615241
"12/17/2016",9243948065876066,4155127003509624,4819380790608085,2626629011859834
"12/18/2016",9247023770715739,4158202708349297,4821358603619811,2628606824871560
"12/19/2016",9248940132099010,4160119069732568,4822565961430438,2629814182682187
"12/20/2016",9254828031360506,4165466448407736,4825962593580091,2632965346010445
"12/21/2016",9257469409646402,4168012643638024,4827166386532805,2634123225111587
"12/22/2016",9260258878749325,4170680777604747,4828830459634228,2635729867571222
"12/23/2016",9279990009731448,4172577712374340,4837798006266490,2637214121564347
"12/24/2016",9281489718509451,4174077421152343,4838559330778405,2637975446076262
"12/25/2016",9281855662578322,4174443365221214,4838729202620713,2638145317918570
"12/26/2016",9282690228299733,4175277930942625,4839313524590527,2638729639888384
"12/27/2016",9286481963124190,4179069665767082,4842168160945182,2641584276243039
"12/28/2016",9290018200671138,4182605903314030,4844650833456021,2644066948753878
"12/29/2016",9291800297973998,4184388000616890,4845748049883582,2645164165181439
"12/30/2016",9293051040650572,4185638743293464,4846411102548517,2645827217846374
"12/31/2016",9296837684691773,4189425387334665,4848558116851258,2647974232149115
"01/01/2017",9303278881757946,4195866584400838,4852415636301320,2651831751599177
"01/02/2017",9304391950920111,4196872127483763,4852997191694795,2652385087890820
"01/03/2017",9319960778434922,4212333428919334,4861867157853277,2661223225413701
"01/04/2017",9323455088170779,4215077205669083,4863857983137377,2662719690270782
"01/05/2017",9326277763699005,4216362971231974,4865635810084347,2663486113759897
"01/06/2017",9327723833848445,4217809041381414,4866449574436103,2664299878111653
"01/07/2017",9333240469982345,4223325677515314,4869481894579277,2667332198254827
"01/08/2017",9334750344865671,4224835552398640,4870368685012342,2668218988687892
"01/09/2017",9336284476233000,4226369683765969,4871396837486666,2669247141162216
"01/10/2017",9342821780243609,4232808652511290,4874981430287407,2672765104401301
"01/11/2017",9350379806035926,4239894767715480,4879454656669344,2676920034126851
"01/12/2017",9359509817226865,4248591810267539,4882878999254163,2680146874544684
"01/13/2017",9361507199327871,4250589192368545,4883997563247321,2681265438537842
"01/14/2017",9364270336798683,4253352329839357,4885533784742926,2682801660033447
"01/15/2017",9365944810559010,4255026803599684,4886532715106064,2683800590396585
"01/16/2017",9366908074031454,4255855077851828,4887081222971542,2684291425481343
"01/17/2017",9609109280962682,4265134380000434,4960357630498236,2689381358412461
"01/18/2017",9617745371435450,4273770470473202,4965676138422217,2694699866336442
"01/19/2017",9634249098868411,4283093395164256,4972779844135664,2699709123052607
"01/20/2017",9638660536080388,4287504832376233,4975255146420766,2702184425337709
"01/21/2017",9639666354617469,4288510650913314,4975994066226217,2702923345143160
"01/22/2017",9640782122288885,4289626418584730,4977028241902045,2703957520818988
"01/23/2017",9646539343048483,4295383639344328,4979975217659097,2706904496576040
"01/24/2017",9648976515561069,4297820811856914,4981433965300703,2708363244217646
"01/25/2017",9655493166653903,4301895189742598,4985030795126799,2710661745618487
"01/26/2017",9660162726286622,4306564749375317,4987561239244580,2713192189736268
"01/27/2017",9666688179643610,4312807117788913,4991024959365591,2716500306764904
"01/28/2017",9669839538600099,4315958476745402,4992567436513959,2718042783913272
"01/29/2017",9672278522259107,4318397460404410,4993680386203472,2719155733602785
"01/30/2017",9676936940813329,4323010550400582,4996130237946832,2721584423309465
"01/31/2017",9680212802969004,4326148255590257,4997875922860294,2723266964896990
"02/01/2017",9689339828445986,4335275281067239,5002839517227358,2728230559264054
"02/02/2017",9690376082239399,4336289138911596,5003320636013630,2728702288453069
"02/03/2017",9694094702528806,4340007759201003,5008515902827276,2733897555266715
"02/04/2017",9695210050642608,4341123107314805,5009121214370021,2734502866809460
"02/05/2017",9696448539280168,4342361595952365,5009741305295713,2735122957735152
"02/06/2017",9704284183955700,4350197240627897,5013856636147904,2739238288587343
"02/07/2017",9723214408840695,4355171850683392,5020434475319871,2742109446597175
"02/08/2017",9728640456513223,4360597898355920,5023368521181332,2745043492458636
"02/09/2017",9738144663465954,4370102105308651,5028571683820257,2750246655097561
"02/10/2017",9750209902472465,4382156210802160,5035712389715207,2757379371972805
"02/11/2017",9751885920795343,4383832229125038,5036768278458081,2758435260715679
"02/12/2017",9753630297336841,4385576605666536,5037932507339958,2759599489597556
"02/13/2017",9758218838787209,4390081376770704,5040750260757545,2762365745047667
"02/14/2017",9763775800201647,4395614520170526,5043862221224053,2765464922022013
"02/15/2017",9770627959929751,4402466679898630,5047462879563053,2769065580361013
"02/16/2017",9774182665855758,4405939520769163,5049336338648160,2770915162370416
"02/17/2017",9777846406042093,4409603260955498,5051501674467391,2773080498189647
"02/18/2017",9779388942423790,4411145797337195,5052481017865375,2774059841587631
"02/19/2017",9780328050471295,4412084905384700,5053058813899173,2774637637621429
"02/20/2017",9781870908642306,4413627763555711,5053924670907984,2775503494630240
"02/21/2017",9802009830208163,4425144009423963,5063737479389277,2781482603012485
"02/22/2017",9805223503052579,4428357682268379,5065380828057738,2783125951680946
"02/23/2017",9810209670345734,4433343849561534,5068347538100410,2786092661723618
"02/24/2017",9814742314184571,4437779276048987,5070877898869950,2788570676460104
"02/25/2017",9816295272445803,4439332234310219,5071814561747852,2789507339338006
"02/26/2017",9818156440872635,4441193402737051,5072747586317070,2790440363907224
"02/27/2017",9825447678422253,4444990399432165,5076188574055209,2792291546869595
"02/28/2017",9833671337001622,4453214058011534,5080977570247864,2797080543062250
"03/01/2017",9846757309456897,4466300030466809,5087756927958610,2803859900772996
"03/02/2017",9849191422656904,4468734143666816,5089068316807845,2805171289622231
"03/03/2017",9902722263178438,4522264984188350,5104102452974731,2820205425789117
"03/04/2017",9904178415119806,4523721136129718,5104780473349712,2820883446164098
"03/05/2017",9905540830842823,4525083551852735,5105591188855701,2821694161670087
"03/06/2017",9906495882100470,4526038603110382,5106088435179501,2822191407993887
"03/07/2017",9910516555122331,4530059276132243,5107732230912306,2823835203726692
"03/08/2017",9917540096375689,4537082817385601,5111192780549055,2827295753363441
"03/09/2017",9927635945678269,4547178666688181,5116373470688004,2832476443502390
"03/10/2017",9928858316042553,4547860343330076,5117049930133092,2832950110832442
"03/11/2017",9930262661771126,4549264689058649,5117823838161248,2833724018860598
"03/12/2017",9932134404730030,4551136432017553,5118725467515317,2834625648214667
"03/13/2017",9940692317240888,4554355301254371,5122903564207839,2836293004264282
"03/14/2017",9946272261666702,4559935245680185,5126033493890260,2839422933946703
"03/15/2017",9948421236195620,4562084220209103,5127196554011799,2840585994068242
"03/16/2017",9999905955285878,4565983937823204,5142235702504122,2842382933100286
"03/17/2017",10005274396699429,4571352379236755,5145045534091835,2845192764687999
"03/18/2017",10007802098699460,4573880081236786,5146466412325739,2846613642921903
"03/19/2017",10009799928862358,4575877911399684,5147646076454399,2847793307050563
"03/20/2017",10014397526271665,4580290887223585,5150160091527317,2850245099246320
"03/21/2017",10018277609097182,4584170970049102,5152418604633331,2852503612352334
"03/22/2017",10021142777153628,4587036138105548,5154114400894040,2854199408613043
